favorites,id,positive,negative,sentiment
85000,8.70235E+17,0,0,neutral
73000,8.70084E+17,1,0,positive
105000,8.70077E+17,0,1,negative
40000,8.70035E+17,1,0,positive
56000,8.70008E+17,1,0,positive
67000,8.69903E+17,1,0,positive
61000,8.69903E+17,1,0,positive
178000,8.69875E+17,0,1,negative
54000,8.69867E+17,0,1,negative
51000,8.69865E+17,0,0,neutral
192000,8.69858E+17,1,0,positive
71000,8.69554E+17,1,0,positive
79000,8.6951E+17,0,1,negative
82000,8.69504E+17,0,1,negative
85000,8.69171E+17,1,0,positive
140000,8.6917E+17,0,0,neutral
60000,8.69166E+17,1,0,positive
98000,8.69164E+17,1,0,positive
106000,8.68985E+17,0,1,negative
69000,8.68982E+17,1,0,positive
65000,8.6898E+17,1,0,positive
64000,8.6884E+17,0,1,negative
64000,8.68811E+17,0,1,negative
55000,8.6881E+17,0,1,negative
71000,8.68808E+17,0,1,negative
66000,8.68807E+17,1,0,positive
76000,8.68802E+17,1,0,positive
58000,8.688E+17,1,0,positive
85000,8.68517E+17,0,1,negative
39000,8.68503E+17,1,0,positive
38000,8.68501E+17,0,0,neutral
43000,8.68501E+17,1,0,positive
49000,8.68441E+17,0,0,neutral
70000,8.68407E+17,1,0,positive
47000,8.68406E+17,1,0,positive
58000,8.68205E+17,1,0,positive
68000,8.68202E+17,0,0,neutral
58000,8.68048E+17,1,0,positive
67000,8.68047E+17,1,0,positive
50000,8.67874E+17,0,0,neutral
67000,8.67834E+17,1,0,positive
47000,8.67801E+17,0,0,neutral
53000,8.67473E+17,1,0,positive
103000,8.67355E+17,1,0,positive
111000,8.67047E+17,1,0,positive
63000,8.67044E+17,1,0,positive
56000,8.67043E+17,1,0,positive
131000,8.66988E+17,1,0,positive
62000,8.66749E+17,0,0,neutral
58000,8.66411E+17,0,0,neutral
40000,8.66335E+17,0,0,neutral
73000,8.65958E+17,1,0,positive
80000,8.65866E+17,1,0,positive
33000,8.65693E+17,0,0,neutral
99000,8.65574E+17,1,0,positive
52000,8.65388E+17,0,0,neutral
48000,8.65338E+17,1,0,positive
98000,8.65207E+17,0,1,negative
112000,8.65173E+17,1,0,positive
64000,8.64943E+17,1,0,positive
68000,8.64566E+17,1,0,positive
48000,8.64511E+17,0,0,neutral
74000,8.64453E+17,0,0,neutral
71000,8.64439E+17,1,0,positive
70000,8.64436E+17,1,0,positive
67000,8.64296E+17,0,0,neutral
51000,8.64207E+17,0,0,neutral
125000,8.63774E+17,1,0,positive
66000,8.63468E+17,1,0,positive
42000,8.63452E+17,1,0,positive
43000,8.63194E+17,0,0,neutral
49000,8.63141E+17,1,0,positive
52000,8.63139E+17,0,1,negative
114000,8.63021E+17,1,0,positive
66000,8.63015E+17,0,0,neutral
71000,8.63007E+17,1,0,positive
74000,8.63003E+17,1,0,positive
57000,8.63001E+17,1,0,positive
72000,8.62999E+17,0,1,negative
72000,8.62999E+17,0,1,negative
48000,8.62788E+17,0,1,negative
86000,8.62768E+17,0,1,negative
110000,8.62758E+17,0,0,neutral
38000,8.62753E+17,0,0,neutral
35000,8.62753E+17,0,0,neutral
92000,8.62461E+17,0,0,neutral
87000,8.62388E+17,0,0,neutral
53000,8.6229E+17,0,1,negative
56000,8.62286E+17,0,0,neutral
51000,8.62284E+17,1,0,positive
52000,8.62282E+17,1,0,positive
68000,8.62268E+17,1,0,positive
73000,8.62266E+17,1,0,positive
70000,8.62264E+17,0,1,negative
87000,8.62136E+17,0,0,neutral
41000,8.62059E+17,0,0,neutral
49000,8.61994E+17,1,0,positive
50000,8.61715E+17,0,0,neutral
59000,8.61714E+17,0,0,neutral
48000,8.61713E+17,0,1,negative
62000,8.61713E+17,0,1,negative
33000,8.61637E+17,1,0,positive
57000,8.61592E+17,0,0,neutral
54000,8.61551E+17,0,1,negative
47000,8.61544E+17,1,0,positive
41000,8.61355E+17,0,0,neutral
75000,8.613E+17,1,0,positive
55000,8.61201E+17,0,1,negative
62000,8.61178E+17,0,1,negative
58000,8.60987E+17,1,0,positive
64000,8.60639E+17,1,0,positive
59000,8.60638E+17,0,1,negative
61000,8.60636E+17,0,1,negative
36000,8.60581E+17,0,0,neutral
43000,8.60578E+17,0,0,neutral
58000,8.60573E+17,1,0,positive
61000,8.6048E+17,0,0,neutral
50000,8.60477E+17,1,0,positive
36000,8.60378E+17,1,0,positive
54000,8.60327E+17,1,0,positive
45000,8.60194E+17,1,0,positive
53000,8.60192E+17,1,0,positive
56000,8.60188E+17,0,1,negative
34000,8.60154E+17,1,0,positive
27000,8.60109E+17,0,1,negative
35000,8.60089E+17,0,1,negative
67000,8.60087E+17,0,1,negative
37000,8.60084E+17,0,1,negative
43000,8.60082E+17,0,0,neutral
39000,8.59875E+17,0,0,neutral
76000,8.59605E+17,1,0,positive
73000,8.59601E+17,1,0,positive
39000,8.59515E+17,1,0,positive
62000,8.59394E+17,1,0,positive
40000,8.59392E+17,0,0,neutral
52000,8.5921E+17,0,1,negative
34000,8.59143E+17,0,0,neutral
33000,8.59128E+17,0,0,neutral
70000,8.5866E+17,1,0,positive
56000,8.58659E+17,0,1,negative
87000,8.58654E+17,1,0,positive
62000,8.58654E+17,1,0,positive
36000,8.58645E+17,1,0,positive
73000,8.58375E+17,1,0,positive
54000,8.58344E+17,1,0,positive
67000,8.58149E+17,0,0,neutral
78000,8.581E+17,0,1,negative
32000,8.58086E+17,1,0,positive
74000,8.57931E+17,1,0,positive
43000,8.57727E+17,0,0,neutral
26000,8.57712E+17,0,0,neutral
50000,8.57671E+17,1,0,positive
55000,8.57605E+17,0,1,negative
53000,8.57605E+17,0,0,neutral
45000,8.57605E+17,0,0,neutral
55000,8.57605E+17,1,0,positive
55000,8.57605E+17,1,0,positive
41000,8.57605E+17,0,0,neutral
64000,8.57558E+17,0,1,negative
45000,8.57555E+17,1,0,positive
64000,8.57553E+17,0,0,neutral
48000,8.5737E+17,0,1,negative
45000,8.57361E+17,1,0,positive
37000,8.57336E+17,0,0,neutral
31000,8.57296E+17,0,0,neutral
81000,8.57246E+17,1,0,positive
43000,8.57185E+17,0,1,negative
51000,8.57182E+17,0,1,negative
45000,8.5718E+17,1,0,positive
63000,8.57177E+17,0,1,negative
37000,8.57014E+17,0,0,neutral
34000,8.56929E+17,0,0,neutral
91000,8.56849E+17,0,1,negative
57000,8.56848E+17,0,1,negative
35000,8.56831E+17,1,0,positive
41000,8.56607E+17,0,0,neutral
66000,8.56558E+17,1,0,positive
35000,8.56556E+17,0,0,neutral
35000,8.56531E+17,1,0,positive
47000,8.56485E+17,1,0,positive
42000,8.56482E+17,0,1,negative
56000,8.56235E+17,0,1,negative
58000,8.56233E+17,1,0,positive
58000,8.56172E+17,0,1,negative
59000,8.56171E+17,0,1,negative
54000,8.56151E+17,0,1,negative
32000,8.56148E+17,1,0,positive
57000,8.56147E+17,1,0,positive
82000,8.55901E+17,1,0,positive
74000,8.55859E+17,1,0,positive
68000,8.55817E+17,0,0,neutral
54000,8.55816E+17,0,0,neutral
57000,8.55815E+17,1,0,positive
50000,8.55627E+17,1,0,positive
39000,8.55583E+17,0,0,neutral
70000,8.55517E+17,1,0,positive
61000,8.55407E+17,1,0,positive
67000,8.55373E+17,1,0,positive
68000,8.55369E+17,1,0,positive
34000,8.55173E+17,1,0,positive
48000,8.55142E+17,1,0,positive
74000,8.55056E+17,0,1,negative
45000,8.54871E+17,1,0,positive
44000,8.54793E+17,0,0,neutral
50000,8.54749E+17,0,0,neutral
66000,8.54677E+17,1,0,positive
70000,8.54547E+17,1,0,positive
31000,8.54438E+17,0,0,neutral
58000,8.54434E+17,1,0,positive
57000,8.54285E+17,1,0,positive
52000,8.54283E+17,0,1,negative
31000,8.5427E+17,1,0,positive
66000,8.54268E+17,0,1,negative
56000,8.54157E+17,1,0,positive
39000,8.54103E+17,0,0,neutral
52000,8.54102E+17,0,0,neutral
55000,8.53964E+17,0,1,negative
76000,8.53946E+17,0,1,negative
48000,8.53944E+17,1,0,positive
70000,8.53943E+17,1,0,positive
59000,8.53771E+17,0,1,negative
96000,8.53604E+17,1,0,positive
87000,8.53597E+17,0,1,negative
65000,8.53596E+17,0,1,negative
172000,8.53585E+17,1,0,positive
67000,8.53583E+17,0,0,neutral
31000,8.52985E+17,0,0,neutral
69000,8.52603E+17,1,0,positive
102000,8.52511E+17,1,0,positive
104000,8.52509E+17,1,0,positive
129000,8.52319E+17,1,0,positive
88000,8.52298E+17,0,0,neutral
60000,8.52298E+17,1,0,positive
49000,8.52277E+17,1,0,positive
66000,8.52139E+17,1,0,positive
85000,8.52135E+17,1,0,positive
38000,8.51997E+17,1,0,positive
40000,8.51895E+17,1,0,positive
54000,8.51782E+17,1,0,positive
125000,8.51768E+17,1,0,positive
75000,8.51767E+17,1,0,positive
83000,8.51585E+17,1,0,positive
74000,8.51555E+17,1,0,positive
66000,8.51247E+17,0,0,neutral
52000,8.51093E+17,0,0,neutral
71000,8.51093E+17,1,0,positive
94000,8.508E+17,1,0,positive
56000,8.50785E+17,1,0,positive
125000,8.50724E+17,1,0,positive
45000,8.50723E+17,0,0,neutral
62000,8.50723E+17,1,0,positive
56000,8.50053E+17,0,0,neutral
77000,8.49807E+17,0,0,neutral
62000,8.49733E+17,1,0,positive
45000,8.49367E+17,1,0,positive
45000,8.49346E+17,0,0,neutral
35000,8.4933E+17,0,0,neutral
54000,8.48983E+17,1,0,positive
52000,8.48957E+17,0,0,neutral
70000,8.48928E+17,1,0,positive
63000,8.48881E+17,1,0,positive
98000,8.48858E+17,0,0,neutral
67000,8.48857E+17,0,0,neutral
66000,8.48841E+17,1,0,positive
105000,8.48701E+17,1,0,positive
75000,8.48529E+17,1,0,positive
67000,8.48521E+17,0,0,neutral
74000,8.4852E+17,0,1,negative
49000,8.48299E+17,1,0,positive
59000,8.48219E+17,0,1,negative
56000,8.48216E+17,1,0,positive
47000,8.48205E+17,1,0,positive
44000,8.48203E+17,1,0,positive
78000,8.48159E+17,0,1,negative
71000,8.48154E+17,0,1,negative
60000,8.47924E+17,0,0,neutral
41000,8.47896E+17,0,0,neutral
53000,8.47879E+17,1,0,positive
44000,8.47867E+17,0,0,neutral
53000,8.47863E+17,1,0,positive
37000,8.4782E+17,1,0,positive
69000,8.47767E+17,0,1,negative
55000,8.47625E+17,1,0,positive
39000,8.47573E+17,0,1,negative
53000,8.47573E+17,0,1,negative
28000,8.4756E+17,0,0,neutral
35000,8.47559E+17,1,0,positive
29000,8.47558E+17,1,0,positive
49000,8.47455E+17,0,1,negative
55000,8.47435E+17,1,0,positive
68000,8.4727E+17,1,0,positive
50000,8.47236E+17,0,0,neutral
37000,8.47201E+17,0,0,neutral
90000,8.47061E+17,1,0,positive
68000,8.47056E+17,0,1,negative
80000,8.46855E+17,0,1,negative
42000,8.46841E+17,1,0,positive
36000,8.46829E+17,1,0,positive
51000,8.46745E+17,1,0,positive
43000,8.46682E+17,0,0,neutral
101000,8.46672E+17,1,0,positive
74000,8.46543E+17,1,0,positive
48000,8.46538E+17,1,0,positive
63000,8.46536E+17,0,0,neutral
82000,8.46534E+17,0,0,neutral
100000,8.46166E+17,1,0,positive
59000,8.45974E+17,0,0,neutral
108000,8.45767E+17,1,0,positive
47000,8.45647E+17,0,0,neutral
96000,8.45646E+17,1,0,positive
63000,8.45629E+17,1,0,positive
82000,8.45334E+17,1,0,positive
62000,8.4532E+17,1,0,positive
57000,8.4525E+17,1,0,positive
63000,8.45247E+17,0,1,negative
72000,8.45037E+17,1,0,positive
38000,8.44944E+17,1,0,positive
108000,8.44931E+17,1,0,positive
86000,8.44886E+17,0,1,negative
108000,8.44724E+17,1,0,positive
83000,8.44537E+17,0,1,negative
62000,8.4425E+17,1,0,positive
61000,8.44241E+17,0,0,neutral
33000,8.44233E+17,0,0,neutral
70000,8.4401E+17,1,0,positive
56000,8.43961E+17,0,0,neutral
94000,8.43874E+17,1,0,positive
75000,8.43813E+17,1,0,positive
82000,8.43803E+17,0,1,negative
59000,8.4378E+17,1,0,positive
80000,8.43777E+17,0,1,negative
65000,8.43773E+17,0,1,negative
33000,8.43558E+17,0,0,neutral
79000,8.43091E+17,0,1,negative
87000,8.43089E+17,1,0,positive
43000,8.42762E+17,1,0,positive
47000,8.42739E+17,0,1,negative
82000,8.42724E+17,0,1,negative
63000,8.4271E+17,1,0,positive
59000,8.42507E+17,1,0,positive
65000,8.42494E+17,1,0,positive
49000,8.42468E+17,1,0,positive
63000,8.42403E+17,0,0,neutral
74000,8.42229E+17,0,0,neutral
80000,8.42164E+17,1,0,positive
61000,8.42155E+17,0,0,neutral
55000,8.42117E+17,1,0,positive
74000,8.41986E+17,1,0,positive
78000,8.41975E+17,1,0,positive
82000,8.41971E+17,1,0,positive
117000,8.41968E+17,0,1,negative
94000,8.41966E+17,0,1,negative
58000,8.41683E+17,1,0,positive
91000,8.41665E+17,0,0,neutral
45000,8.41422E+17,0,0,neutral
66000,8.41393E+17,1,0,positive
36000,8.41338E+17,0,0,neutral
53000,8.41275E+17,0,1,negative
92000,8.41271E+17,1,0,positive
96000,8.40573E+17,1,0,positive
39000,8.40226E+17,0,0,neutral
52000,8.39977E+17,0,0,neutral
62000,8.39968E+17,0,0,neutral
103000,8.39884E+17,1,0,positive
82000,8.39625E+17,1,0,positive
50000,8.39624E+17,1,0,positive
78000,8.39448E+17,0,0,neutral
106000,8.39434E+17,0,0,neutral
112000,8.39434E+17,1,0,positive
75000,8.39268E+17,1,0,positive
112000,8.39117E+17,1,0,positive
115000,8.3911E+17,0,1,negative
75000,8.39109E+17,0,0,neutral
72000,8.39102E+17,0,1,negative
75000,8.39087E+17,1,0,positive
85000,8.39084E+17,0,1,negative
92000,8.3896E+17,1,0,positive
80000,8.3896E+17,0,0,neutral
100000,8.38899E+17,1,0,positive
107000,8.38862E+17,1,0,positive
65000,8.38862E+17,0,0,neutral
159000,8.38442E+17,1,0,positive
116000,8.38353E+17,1,0,positive
88000,8.38351E+17,1,0,positive
97000,8.38016E+17,0,1,negative
157000,8.37997E+17,0,1,negative
124000,8.37994E+17,1,0,positive
121000,8.37993E+17,1,0,positive
111000,8.37992E+17,0,0,neutral
140000,8.3799E+17,0,1,negative
80000,8.37988E+17,1,0,positive
113000,8.37788E+17,1,0,positive
112000,8.3777E+17,0,0,neutral
76000,8.37767E+17,1,0,positive
138000,8.37723E+17,0,0,neutral
49000,8.37705E+17,0,0,neutral
125000,8.37638E+17,0,1,negative
61000,8.37634E+17,0,1,negative
85000,8.37492E+17,0,1,negative
100000,8.37492E+17,1,0,positive
82000,8.3749E+17,1,0,positive
93000,8.37488E+17,1,0,positive
163000,8.37256E+17,1,0,positive
169000,8.36934E+17,0,0,neutral
59000,8.36753E+17,0,0,neutral
51000,8.36751E+17,1,0,positive
76000,8.36406E+17,1,0,positive
65000,8.36332E+17,1,0,positive
83000,8.36261E+17,1,0,positive
98000,8.35946E+17,1,0,positive
104000,8.35917E+17,0,1,negative
100000,8.35817E+17,1,0,positive
79000,8.35815E+17,0,0,neutral
119000,8.35611E+17,0,0,neutral
114000,8.35609E+17,1,0,positive
42000,8.35553E+17,0,0,neutral
96000,8.35481E+17,1,0,positive
186000,8.35479E+17,1,0,positive
146000,8.35466E+17,1,0,positive
100000,8.35326E+17,0,1,negative
84000,8.35174E+17,0,0,neutral
66000,8.35124E+17,0,0,neutral
93000,8.35106E+17,0,1,negative
74000,8.35105E+17,0,1,negative
53000,8.34917E+17,0,0,neutral
99000,8.34916E+17,0,1,negative
52000,8.34899E+17,1,0,positive
108000,8.34385E+17,1,0,positive
73000,8.34377E+17,1,0,positive
108000,8.34182E+17,0,1,negative
98000,8.34142E+17,1,0,positive
87000,8.33838E+17,1,0,positive
98000,8.33783E+17,1,0,positive
225000,8.33686E+17,1,0,positive
130000,8.33682E+17,0,1,negative
103000,8.33435E+17,0,0,neutral
92000,8.32951E+17,1,0,positive
171000,8.32946E+17,0,1,negative
91000,8.32742E+17,0,1,negative
111000,8.3273E+17,1,0,positive
150000,8.32708E+17,0,1,negative
52000,8.32614E+17,0,0,neutral
64000,8.32579E+17,1,0,positive
139000,8.32556E+17,1,0,positive
92000,8.32555E+17,0,0,neutral
95000,8.32533E+17,1,0,positive
86000,8.32375E+17,0,0,neutral
111000,8.32238E+17,0,1,negative
91000,8.32231E+17,1,0,positive
116000,8.32199E+17,0,0,neutral
83000,8.32198E+17,0,1,negative
118000,8.32191E+17,1,0,positive
103000,8.32017E+17,0,0,neutral
54000,8.3198E+17,0,0,neutral
66000,8.31953E+17,0,0,neutral
69000,8.31946E+17,1,0,positive
61000,8.31905E+17,1,0,positive
118000,8.31854E+17,0,1,negative
92000,8.31846E+17,1,0,positive
71000,8.31843E+17,0,1,negative
73000,8.3184E+17,0,1,negative
108000,8.31838E+17,0,0,neutral
96000,8.31831E+17,0,1,negative
81000,8.31637E+17,0,1,negative
42000,8.31621E+17,0,0,neutral
54000,8.31599E+17,1,0,positive
102000,8.31511E+17,1,0,positive
84000,8.31345E+17,1,0,positive
59000,8.31336E+17,0,0,neutral
79000,8.31214E+17,1,0,positive
79000,8.31186E+17,1,0,positive
69000,8.31169E+17,0,0,neutral
130000,8.30904E+17,0,1,negative
95000,8.30804E+17,1,0,positive
75000,8.30769E+17,1,0,positive
76000,8.30765E+17,1,0,positive
103000,8.30752E+17,0,1,negative
74000,8.30747E+17,0,0,neutral
137000,8.30742E+17,0,1,negative
57000,8.30643E+17,0,0,neutral
90000,8.30558E+17,1,0,positive
78000,8.30556E+17,1,0,positive
193000,8.30552E+17,1,0,positive
85000,8.30484E+17,1,0,positive
111000,8.3041E+17,1,0,positive
77000,8.30407E+17,0,1,negative
71000,8.30406E+17,1,0,positive
93000,8.30389E+17,0,1,negative
147000,8.30196E+17,0,1,negative
98000,8.30048E+17,0,1,negative
82000,8.30042E+17,1,0,positive
218000,8.29836E+17,0,0,neutral
65000,8.29721E+17,1,0,positive
84000,8.29689E+17,1,0,positive
62000,8.29684E+17,1,0,positive
79000,8.29683E+17,0,1,negative
67000,8.29681E+17,1,0,positive
78000,8.29661E+17,1,0,positive
151000,8.29497E+17,1,0,positive
81000,8.29452E+17,1,0,positive
76000,8.29446E+17,1,0,positive
113000,8.29414E+17,1,0,positive
90000,8.2941E+17,1,0,positive
82000,8.29385E+17,1,0,positive
59000,8.29358E+17,0,1,negative
132000,8.29357E+17,0,1,negative
84000,8.2935E+17,1,0,positive
69000,8.29315E+17,0,1,negative
106000,8.293E+17,0,1,negative
145000,8.29134E+17,1,0,positive
100000,8.29003E+17,1,0,positive
174000,8.28939E+17,0,1,negative
134000,8.28798E+17,1,0,positive
84000,8.28794E+17,0,1,negative
49000,8.28749E+17,1,0,positive
88000,8.28643E+17,0,1,negative
115000,8.28576E+17,1,0,positive
149000,8.28574E+17,0,1,negative
248000,8.28447E+17,1,0,positive
172000,8.28375E+17,1,0,positive
136000,8.28343E+17,0,1,negative
127000,8.28342E+17,0,1,negative
119000,8.28043E+17,1,0,positive
65000,8.28039E+17,1,0,positive
90000,8.28025E+17,0,1,negative
126000,8.27996E+17,0,1,negative
137000,8.27981E+17,0,1,negative
236000,8.27886E+17,1,0,positive
94000,8.27874E+17,0,1,negative
147000,8.27867E+17,0,1,negative
129000,8.27866E+17,1,0,positive
162000,8.27864E+17,1,0,positive
143000,8.27715E+17,0,0,neutral
190000,8.27655E+17,0,1,negative
151000,8.275E+17,1,0,positive
158000,8.27484E+17,1,0,positive
117000,8.27482E+17,1,0,positive
138000,8.2748E+17,1,0,positive
143000,8.27479E+17,1,0,positive
107000,8.27478E+17,0,1,negative
116000,8.27207E+17,1,0,positive
90000,8.27119E+17,1,0,positive
95000,8.27118E+17,0,1,negative
115000,8.27116E+17,1,0,positive
107000,8.27114E+17,1,0,positive
199000,8.27113E+17,1,0,positive
139000,8.27003E+17,0,1,negative
86000,8.2699E+17,1,0,positive
234000,8.26775E+17,0,1,negative
233000,8.26638E+17,1,0,positive
49000,8.26596E+17,1,0,positive
95000,8.26589E+17,1,0,positive
166000,8.26391E+17,1,0,positive
140000,8.2639E+17,0,1,negative
117000,8.2623E+17,0,0,neutral
164000,8.26175E+17,1,0,positive
151000,8.26073E+17,0,0,neutral
117000,8.26063E+17,1,0,positive
158000,8.2606E+17,0,1,negative
160000,8.26044E+17,1,0,positive
124000,8.26042E+17,1,0,positive
122000,8.26041E+17,0,0,neutral
62000,8.25851E+17,1,0,positive
64000,8.25848E+17,0,1,negative
156000,8.25823E+17,0,1,negative
98000,8.25822E+17,0,1,negative
206000,8.25721E+17,1,0,positive
201000,8.25692E+17,0,1,negative
103000,8.2569E+17,0,1,negative
158000,8.25369E+17,0,0,neutral
97000,8.25332E+17,0,1,negative
73000,8.2533E+17,0,1,negative
100000,8.25329E+17,0,1,negative
139000,8.25128E+17,0,0,neutral
103000,8.25101E+17,0,0,neutral
53000,8.25076E+17,0,0,neutral
82000,8.25018E+17,1,0,positive
171000,8.25017E+17,1,0,positive
149000,8.2497E+17,0,1,negative
81000,8.24968E+17,0,1,negative
104000,8.24767E+17,1,0,positive
68000,8.24765E+17,1,0,positive
67000,8.24699E+17,0,0,neutral
106000,8.24617E+17,0,1,negative
98000,8.24616E+17,0,0,neutral
119000,8.24574E+17,0,1,negative
50000,8.24449E+17,1,0,positive
41000,8.24448E+17,1,0,positive
141000,8.2444E+17,0,1,negative
101000,8.24407E+17,1,0,positive
71000,8.24378E+17,1,0,positive
122000,8.2423E+17,0,0,neutral
99000,8.24229E+17,1,0,positive
120000,8.24228E+17,0,1,negative
178000,8.24084E+17,1,0,positive
193000,8.24081E+17,0,1,negative
150000,8.24078E+17,1,0,positive
94000,8.24056E+17,1,0,positive
122000,8.23951E+17,0,0,neutral
93000,8.23939E+17,1,0,positive
102000,8.23938E+17,0,0,neutral
144000,8.23851E+17,1,0,positive
166000,8.23495E+17,1,0,positive
